"Issue #1-Fall/Summer 2004";"1154448032";"1163180282";"<h2>Issue 1:</h2><ul><li>Premiere issue</li><li>Dated: Fall/ Summer 2004 Vol.1 Issue 1</li><li>Pages: 4 </li></ul><h3>MNN gets an Upgrade:</h3><p>Manhattan Neighborhood Network has dramatically changed its facilities to accommodate to the digital age by changing its editing systems to non- linear editing with iMovie and Final Cut Pro.<br /></p><h3>New Express Studio: </h3><p>MNN has upgraded its express studio to digital. The new express studio includes more space for active shows and robotic cameras.<br /></p><h3>In the Field tips:</h3><p> Read some helpful hints on managing equipment while on the field.<br />Crossword Puzzle: Can you solve the MNN crossword puzzle?</p>"
"Issue #2-Fall/Winter 2004";"1154448234";"1163180285";"<h2>Issue 2:</h2><ul><li>Getting Connected</li><li>Dated: Fall/ Winter 2004-05 Vol.1 Issue 2</li><li>Pages: 4<br /></li></ul><h3>MNN Yahoo Groups: </h3><p>MNN gets connected by activating class yahoo groups, in which current students and former students can communicate with each other about their shows and help each other out in productions.<br /></p><h3>The Hip Hop Drop: </h3><p>Get an inside report on the results of the Hip Hop President campaign. Hear first hand what is to come for the winner and the runner up.<br /></p><h3>Dinner with Cheney: </h3><p>Read the interesting and humorous story about a fellow producer and his encounter with Dick Cheney during the week of the Republican National Convention.<br /></p><h3>Production Updates:</h3><p> Get up to date with the latest changes in the Production Department.<br />Crossword Puzzle and Cartoons<br /></p>"
"Issue #3-Spring 2005";"1154448324";"1163180325";"<h2>Issue 3:</h2><ul><li>Expressing Yourself</li><li>Dated: Spring 2005 Vol. 2 Issue 1</li><li>Pages: 6<br /></li></ul><h3>New Mini Express Studio: </h3><p>MNN introduces the mini express studio, a quick and easy way to have a taped or live show on the air without the complications of technical no how.<br /></p><h3>Putting yourself on the internet: </h3><p>Learn about the world of Vlogging as we pioneer through the new age of placing video on the internet<br /></p><h3>Hip Hop Icon Graces MNN: </h3><p>Read about Hip Hop Icon Fab Five Freddy and his link to Public Access Television.<br /></p><h3>Love is on the Air: </h3><p>New programming on MNN is coming with love as its main theme. Read about what the shows are, who produces them and when you can catch them.<br /></p><h3>TV 80 this year: </h3><p>Celebrate the 80th anniversary of television through this in depth and informational article.<br /></p><h3>Producers Profiles:</h3><p>We take a look into the lives and history of producers who have made an impact through their shows. Profiles include Philip DeJean (Checkerboard Kids) and Jose Santiago (Lefts, Rights and Videotape)<br /></p><h3>Crossword Puzzle, Cartoons: </h3><p>The introduction of Fast Forward and more </p>"
"Survey on Public Access and Free Speech (Extended to 7/31)";"1184697125";"1185571775";"[img_assist|nid=403|title=|desc=|link=none|align=left|width=142|height=96]<p>To All MNN Producers and Supporters in Manhattan, please Help MNN Help You by completing <a href=\"/en/help-mnn\">a short online survey.</a><br /><br />In 2008, MNN will negotiate a franchise agreement between the City of New York and the companies that provide cable television services in all five boroughs. This agreement will decide how much support Free Speech and Community Media groups like MNN and other Public Access centers across the City will receive in the years ahead.<br /><br />Your Voice is critical to shaping the future of local, non-commercial media here in Manhattan. If you are a Manhattan resident, please take a minute to fill out <a href=\"/en/help-mnn\">this online survey</a> today. And send the link to your friends and family.<br /><br />PLEASE NOTE: Only fill out this survey if you live in Manhattan since the the survey pertains to programs that air in Manhattan. If you do not live in Manhattan, forward the survey to everyone you know that does. Also, the survey can only be completed ONCE from the same computer.<br /><br />Thanks for all your support.</p>"
"MNN.org en Español";"1181749641";"1181749816";"<p>[img_assist|nid=1251|title=|desc=|link=none|align=left|width=122|height=63]Notice those little English and Spanish flag buttons on the upper right-hand corner of the page? Or at the bottom of almost any of our pages?</p><p>MNN&#39;s website has gone bilingual. Now you can find most of our content in both English and Spanish. Clicking on the flags in the green area up top or on the bottom right of each page will switch your menus to English or Spanish, whichever your preference. We hope that by adding the bilingual feature we can better serve our Spanish-speaking audience. </p><p>The Schedule, News Stories, Press Releases, and Events will still only be in English. </p>"
"July 19th MNN’s Digital Garden Screening";"1181763532";"1184259422";"<p>[img_assist|nid=1255|title=MNN. We&#39;re homegrown.|desc=|link=none|align=left|width=161|height=152]MNN continues with our Digital Garden Summer Series with a reception and screening featuring MNN&#39;s Uptown community and arts programming.  Light refreshments provided.<br /></p><p>7pm at Rio Gallery II</p><p> 583 Riverside Drive, corner of 135th Street </p><p>C or 1 to 135th Street </p><p>&nbsp;</p><p>Break free from the concrete jungle! Experience grassroots media in New York’s greenest spaces with a whole season of free screenings and workshops!</p><p>&nbsp;</p><p><strong>About Rio Galleries</strong></p><p>Rio Galleries are part of the Broadway Housing Communities program, offering cultural and arts programming to the communities where Broadway Housing  is located.  For more info, <a href=\"http://www.broadwayhousing.org\" target=\"_blank\">http://www.broadwayhousing.org</a>. </p><p>&nbsp;</p><p><strong>Save the Date! Celebrate MNN’s 15th Birthday Block Party</strong><br />September 15th – Check out MNN’s new look, free performances, food, and all the latest MNN has the offer, including our plans for an Uptown Youth Community Media Center.<br /><br /><em><strong>This summer…you’re what’s on MNN.</strong></em><br /> </p><p>&nbsp;</p><p>Please RSVP to promo@MNN.org. </p><p>Watch MNN in Manhattan on Time Warner 34 | 56 | 57 | 67 and RCN 82 | 83 | 84 | 85 </p><p>and worldwide live streaming of all your favorite shows at MNN.org </p><p>Stay tuned to MNN.org for more info. <br /></p>"
"Subscribe to MNN's RSS Feeds!";"1182460994";"1182460994";"<p>[img_assist|nid=1266|title=|desc=|link=none|align=left|width=69|height=69]Want an easier way to get updated content from MNN? You can subscribe to our <a href=\"/mnn-feeds\">RSS feeds</a>. You can get a feed of all our content, or pick &#39;n choose: we have separate feeds for Videos, Events, News Stories, and even news about MNN written by outside media. Or filter down some more and get just Videos and Events by topic.</p><p>For more information, visit our <a href=\"/mnn-feeds\">MNN feeds page</a>. <br /></p>"
"Send Us Your Promos!";"1182981068";"1182981068";"[img_assist|nid=1274|title=Promote your show!|desc=|link=none|align=left|width=63|height=100]If you want to people to watch your show, you have to promote it.  So submit your promo to Programming!<br /><br />Please make sure to include Time Warner, RCN and MNN website info so people can watch your show all around the world!<br />TWC 34 | 56 | 57 | 67 RCN 82 | 83 | 84 | 85 and live streaming on the Web at MNN.org<br /><br />Make it 30-60 seconds long (with 10 seconds of black beginning and end) on miniDV.<br /><br />Got questions? Email <a href=\"mailto:promo@MNN.org\" onclick=\"return top.js.OpenExtLink(window,event,this)\">promo@MNN.org</a> or call 212-757-2670 x 307 or talk to Jennifer!"
" Apply July 16 through July 27 for a Fall Series!";"1183046953";"1183051421";"[img_assist|nid=1276|title=|desc=|link=none|align=left|width=94|height=83]Ever dream about having a regularly scheduled show on TV? MNN welcomes any sort of programming you want to make, whether it&#39;s comedy, talk shows, interviews, community issues, or even fitness and cooking shows!  <p>Apply <strong>July 16 through July 27, 2007</strong> for a show for the Fall Quarter! </p> <p>To apply for a series, submit a <a href=\"/producers/downloads\">Series Timeslot Request form</a> and pilot tape to the Programming Department (Room 205) or the Tape Library. Download and fill out a <a href=\"/node/195\">Proof of Residence form</a> and submit it with a photocopy of your photo ID and proof of residency. Only one tape per series application. These guidelines apply for any quarter that you wish to submit a new series for.</p> <p>We highly recommend that you submit tapes in Mini-DV and DVCAM. The Fall Quarter (this quarter) is the <strong>very last time</strong> we will be accepting VHS tapes. Your program will look and sound better on MiniDV tape. As networks and television stations are going digital, MiniDV will become the standard in video submissions. MiniDVs are also becoming more affordable. There are many places in Manhattan and online to get affordable DV tapestock with prices comparable to the cost for VHS. Visit <a href=\"http://www.bhphotovideo.com/\">B&amp;H Photo and Video</a>, <a href=\"http://www.jr.com/\">J&amp;R Music and Computer World</a>, or <a href=\"http://www.ecost.com/\">E-Cost</a> for Mini-DVs. </p> <p>We look forward to receiving your applications and pilot tapes! </p> "
"July 19th MNN’s Digital Garden Screening";"1184265480";"1184265480";"[img_assist|nid=1255|title=MNN&#39;s Digital Garden Summer Series|desc=|link=none|align=left|width=200|height=188]MNN continues with our Digital Garden Summer Series with a reception and screening featuring MNN&#39;s Uptown community and arts programming. Light refreshments provided.<br /><p><strong>Thursday July 19th, 7pm at Rio Gallery II</strong></p><p><strong> 583 Riverside Drive, corner of 135th Street </strong></p><p><strong>C or 1 to 135th Street</strong> </p><p>&nbsp;</p><p>Break free from the concrete jungle! Experience grassroots media in New York’s greenest spaces with a whole season of free screenings and workshops!</p><p>&nbsp;</p><p><strong>About Rio Galleries</strong></p><p>Rio Galleries are part of the Broadway Housing Communities program, offering cultural and arts programming to the communities where Broadway Housing is located. For more info, <a href=\"http://www.broadwayhousing.org\" target=\"_blank\">http://www.broadwayhousing.org</a>. </p><p>&nbsp;</p><p><strong>Save the Date! Celebrate MNN’s 15th Birthday Block Party</strong><br />September 15th – Check out MNN’s new look, free performances, food, and all the latest MNN has the offer, including our plans for an Uptown Youth Community Media Center.<br /><br /><em><strong>This summer…you’re what’s on MNN.</strong></em><br /> </p><p>&nbsp;</p><p>Please RSVP to promo@MNN.org. </p><p>Watch MNN in Manhattan on Time Warner 34 | 56 | 57 | 67 and RCN 82 | 83 | 84 | 85 </p><p>and worldwide live streaming of all your favorite shows at MNN.org </p>Stay tuned to MNN.org for more info. "
"HOT OFF THE PRESSES!!";"1185556888";"1185573833";"<a href=\"/timecode-times-summer-2007\">[img_assist|nid=1287|title=Summer 2007|desc=|link=none|align=left|width=114|height=148]</a>Welcome to the Summer 2007 Edition of <strong>The Timecode Times</strong>, the officially unofficial newsletter of the Manhattan Neighborhood Network. Produced by MNN’s Production &amp; Education Department, <strong>The Timecode Times</strong> is written solely and completely by MNN staffers to inform both the MNN community and the community-at-large about the ins and outs of Manhattan Neighborhood Network.<br /><br />Each article is written to give insight into developments at the facility, advancements in the quality of television, spotlights on new and veteran producers, and tips to keep your show in constant competition with commercial television.<br /><br />Learn more about Manhattan Neighborhood Network and the people who make it the great community media center that it is. Pick up your copy of <strong>The Timecode Times</strong> throughout the MNN facility, or if you just can’t wait, <a href=\"/timecode-times-summer-2007\" title=\"TT-Summer 2007\">download it</a> now.<br /><br />"
"Timecode Times-Summer 2007";"1185571504";"1189364374";"<h2>HIGHLIGHTS</h2><h3>Our Rose In Spanish Harlem</h3><p>MNN&#39;s got itself a Firehouse! Read all about it on Page One.<br /></p><h3>Tech Tips</h3><p>An introduction to Apple&#39;s powerful audio editing software, SoundTrack Pro.<br /></p><h3>Department Updates</h3><p>Learn what&#39;s happening inside the many departments at MNN. Updates from Production &amp; Education, Community Outreach &amp; Media, Youth Channel, and Programming.<br /></p><h3>Producer Profiles</h3><p>See MNN&#39;s diversity of personalities and programming, get to know two of our most active producers. Featured this issue are Noam Rosen (The Moe &amp; Mary Show) and Don Dario Priester (Flaccid Ego).<br /></p><h3>Staff Profile</h3><p>Meet Zenaida Méndez, MNN&#39;s Director of External Affairs. Who is she and what does she do at MNN?<br /></p><h3>In Tribute</h3><p>We say goodbye to two of our most active and beloved producers, Jackie Green and Carmine Quagliariello.<br /></p><h3>Staff Updates/Staff Farewells</h3><p>Keep tabs on who&#39;s who. See who&#39;s coming and going on our staff.<br /></p>"
"MNN Digital Garden Screening: Thursday, August 16th at 8pm in Chinatown, Lower Manhattan";"1185947271";"1186026534";"<p> [img_assist|nid=1255|title=|desc=|link=none|align=left|width=139|height=130]</p><h1> </h1><p> <br /><br /><strong>Don&#39;t Miss the Next MNN Summer Digital Garden Screening!  </strong><strong>Rain or Shine!</strong></p> <h5><strong>Thursday, August 16th</strong><strong><strong> at 8pm in Chinatown, Lower Manhattan</strong></strong> </h5> <h1 align=\"left\"> </h1> <p><strong>Roosevelt Park on Chrystie Street (between Canal &amp; Hester Streets)</strong><br /></p> <div align=\"left\"> </div>  <div align=\"left\"> </div> <h5><strong> </strong>FREE</h5><p><br />Break free from the concrete jungle! Experience grassroots media in New York&#39;s greenest spaces with a whole season of free screenings and workshops! </p><p>&nbsp;</p> <div align=\"left\"> </div> <p>MNN curates a selection of videos highlighting social justice issues affecting our communities in NYC; screening includes videos produced by Chinese Staff &amp; Workers&#39; Association, Third World Newsreel, New York Unemployment Project, National Mobilization Against Sweatshops, FIERCE!, Palestinian /Israel Education Project, Picture the Homeless, Voices of Women Organizing Project, Prison Families Community Forum, Public Housing Residents of the Lower East Side, Coalition of the Institutionalized Aged Disabled, Global Action Project, Arab Women Active in the Arts and Media and MNN&#39;s Youth Channel. </p> <div align=\"left\"> </div> <p><strong>Please RSVP </strong>by emailing us at <a href=\"mailto:cmevents@mnn.org\" class=\"moz-txt-link-abbreviated\">cmevents@mnn.org</a> or by calling us at (212) 757-2670 x346.</p><p>&nbsp;</p><p><strong>MNN. We&#39;re homegrown.</strong> MNN continues with our Digital Garden Summer Series with a reception and screening featuring social justice, community-based programming. Light refreshments provided.</p> <p>&nbsp;</p><p>&#160;</p><p> <strong>Transportation: Trains- </strong>B/D to Grand Street or N/R/Q/W/6 to Canal Street (5 minute walk) or <strong>Bus-</strong> the M103 to Bowery &amp; Canals Sts.</p><p>&#160;</p> <p>&nbsp;</p>     <br />"
"The Beloved Ruth Glanz, longtime MNN Producer and former MNN Board Member Passes Away";"1186031417";"1186146268";"<h4>[img_assist|nid=1294|title=|desc=|link=none|align=left|width=106|height=155] <em><br /></em></h4><h4> </h4> <p><em>Ruth Glanz, who passed away quite unexpectedly this past week, served on Manhattan Neighborhood Network&#39;s board of directors for two terms. Her special assignment was to speak for the interests of our producers because she had been one herself for many years. AGEWISE, her program made with and about seniors, was recognized as &quot;outstanding&quot; at the Home Town Festival of the Alliance for Community Media and continues to be used as a model by trainers in access centers across the country.<br /><br /> Ruth&#39;s background as a professional gave her the technical skills required to produce a polished show. Yet she never let her own experience dominate the set or the editing room. She had the skill -- and the humanity -- to make even the most frightened or unsure guests appear at their best and get their message across. While no one can replace her fully she leaves with us a great many media makers who will continue to honor her memory by following her example.</em></p> <p><em>-George C. Stoney</em></p><p><em>MNN Board Member</em></p>  "
